Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Can not load response cookies: Illegal key 'session820/qualitor820'
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Can not load response cookies: Illegal key 'session820/qualitor820'
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Error: too many values to unpack (expected 3)
Name: CCTV-1, URL: http://58.220.219.14:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0, Date: None, Resolution: None, Response Time: 466 ms
Name: 广东卫视, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000001000014176&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 398 ms
Name: 广东卫视, URL: http://tptvh.mobaibox.com/hwcdnbacksourceflag_223.110.243.239:80/PLTV/4/224/3221228230/1.m3u8?accountinfo=Dn2glA9poDD6VYGd3HvQE01%2FLtDLhWxN0GOeXOfNZ1cq%2FpkEzcEgSA5jxU7E691yaPoZLH4u1ipp%2BxqU6j8%2BcikF7EqCqBGQM3IviXrANz7Z4TGuJTvnlaEDr3FT1lwibF2ObC9a54Vp367lDA52PczEcH9gPEwYj%2BtNwrWi0aU%3D%3A20241026030849%2C-1%2C112.25.63.228%2C20241026030849%2CG_GUANGDONG-HD-265-8M%2C1734297255251_30%3AEE%3A78%3A08%3AC0%3AFD%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000014267087_0%2CEND&GuardEncType=2&servicetype=1&unionUrl=gitv%2Flive1%2FG_GUANGDONG-HD-265-8M%2FG_GUANGDONG-HD-265-8M&icpid=88888888&from=5&popid=5&hms_devid=6451&prioritypopid=5, Date: None, Resolution: None, Response Time: 630 ms
Name: 大湾区卫视, URL: http://38.64.72.148/hls/modn/list/4011/chunklist0.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=bad0a45eea94649f2e7f1b35e1d98d034b874a02984a76abb21e4537dee28f974e6da241dc7705109722be71c8b1302302b51cd4cb06c69ca55fdcf7279d415e0a0fce7c492b6842956ab34fcc$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: http://gmxw.7766.org:808/hls/132/index.m3u8, Date: None, Resolution: None, Response Time: 694 ms
Name: 大湾区卫视, URL: http://tvbox6.icu/tv/dwqws.m3u8, Date: None, Resolution: None, Response Time: 454 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=913ec7608066b2e139e10a729ed6e0b277096bf7d1577f04dec2f036a15f6db88631747d218643efc7515ff520286e2a56bc4f2231e6d692da49f8d555d3291bbba71e8f2993d5487b41afa6bf$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://stream1.freetv.fun/9e44565ab6186689007a295d8b94b2a970fafde637068b0e3837e5f84689a8f3.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=6e23ed23803d2776218fbd5b6931d4dd0d0a20d0269ca0da6b2efaaf101f71c62689ec1d6f73e16a10d1b756f7e23f0de494b881e2bc39c12250715721f84c185577680003f363869dba1b7e90$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=22c28ab72744cd3ae1500fcedd9aa645eb0c35326cccb8cc6253c912a2fbdadb109d5f005d7dbbb62dbcb2e1f9a30bfa1935a4a046787bb5ac3e9ac1b5b654c16c2f7753fc37d2d51b2916310b$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: http://38.64.72.148/hls/modn/list/4011/chunklist0.m3u8$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=913ec7608066b2e139e10a729ed6e0b277096bf7d1577f04dec2f036a15f6db88631747d218643efc7515ff520286e2a56bc4f2231e6d692da49f8d555d3291bbba71e8f2993d5487b41afa6bf$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=22c28ab72744cd3ae1500fcedd9aa645eb0c35326cccb8cc6253c912a2fbdadb109d5f005d7dbbb62dbcb2e1f9a30bfa1935a4a046787bb5ac3e9ac1b5b654c16c2f7753fc37d2d51b2916310b$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=6e23ed23803d2776218fbd5b6931d4dd0d0a20d0269ca0da6b2efaaf101f71c62689ec1d6f73e16a10d1b756f7e23f0de494b881e2bc39c12250715721f84c185577680003f363869dba1b7e90$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=f17e1427961c58fd06f3273ae2e68cde072e4370c308d2f212e90dbdc8a9161a797b40a75c0bccbd4b4128299fd49dfac252f0dc97750a6cc497a5820e3ab9c273bd5dca66843e05bed68c3322$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://stream1.freetv.fun/9e44565ab6186689007a295d8b94b2a970fafde637068b0e3837e5f84689a8f3.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=bad0a45eea94649f2e7f1b35e1d98d034b874a02984a76abb21e4537dee28f974e6da241dc7705109722be71c8b1302302b51cd4cb06c69ca55fdcf7279d415e0a0fce7c492b6842956ab34fcc$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=6e23ed23803d2776218fbd5b6931d4dd0d0a20d0269ca0da6b2efaaf101f71c62689ec1d6f73e16a10d1b756f7e23f0de494b881e2bc39c12250715721f84c185577680003f363869dba1b7e90$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=22c28ab72744cd3ae1500fcedd9aa645eb0c35326cccb8cc6253c912a2fbdadb109d5f005d7dbbb62dbcb2e1f9a30bfa1935a4a046787bb5ac3e9ac1b5b654c16c2f7753fc37d2d51b2916310b$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=913ec7608066b2e139e10a729ed6e0b277096bf7d1577f04dec2f036a15f6db88631747d218643efc7515ff520286e2a56bc4f2231e6d692da49f8d555d3291bbba71e8f2993d5487b41afa6bf$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://stream1.freetv.fun/9e44565ab6186689007a295d8b94b2a970fafde637068b0e3837e5f84689a8f3.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: https://stream1.freetv.fun/9e44565ab6186689007a295d8b94b2a970fafde637068b0e3837e5f84689a8f3.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=bad0a45eea94649f2e7f1b35e1d98d034b874a02984a76abb21e4537dee28f974e6da241dc7705109722be71c8b1302302b51cd4cb06c69ca55fdcf7279d415e0a0fce7c492b6842956ab34fcc$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: https://stream1.freetv.fun/9e44565ab6186689007a295d8b94b2a970fafde637068b0e3837e5f84689a8f3.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 大湾区卫视, URL: https://www.freetv.top/migu/608917627.m3u8?migutoken=bad0a45eea94649f2e7f1b35e1d98d034b874a02984a76abb21e4537dee28f974e6da241dc7705109722be71c8b1302302b51cd4cb06c69ca55fdcf7279d415e0a0fce7c492b6842956ab34fcc$1920x1080, Date: None, Resolution: 1920x1080, Response Time: 150 ms
Name: 大湾区卫视, URL: http://tv.2cf.x10.mx/2hl/3221226442/index.m3u8?ace, Date: None, Resolution: None, Response Time: 62 ms
Name: 大湾区卫视, URL: https://stream1.freetv.fun/9e44565ab6186689007a295d8b94b2a970fafde637068b0e3837e5f84689a8f3.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 大湾区卫视, URL: https://stream1.freetv.fun/9e44565ab6186689007a295d8b94b2a970fafde637068b0e3837e5f84689a8f3.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000003000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000045&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 435 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000003000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000045&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 435 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000003000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000045&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 435 ms
Name: 大湾区卫视, URL: http://hsv4dcdn.qnqcdn.net/gdcucc-livod.qn-cdn.gitv.tv/gitv_live/G_NANFANG/G_NANFANG.m3u8?p=GITV&area=GD_CUCC&, Date: None, Resolution: None, Response Time: 509 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000003000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000045&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 435 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000003000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000045&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 435 ms
Name: 大湾区卫视, URL: http://111.31.22.3/cache.ott.fifalive.itv.cmvideo.cn/000000001000/2000000003000000045/1.m3u8?channel-id=hnbblive&Contentid=2000000003000000045&livemode=1&stbId=3, Date: None, Resolution: None, Response Time: 435 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 大湾区卫视, URL: https://php.17186.eu.org/gdtv/web/nfws.m3u8, Date: None, Resolution: None, Response Time: 35 ms
Name: 广州影视, URL: http://r.jdshipin.com/TcKr2, Date: None, Resolution: None, Response Time: 472 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-14.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-28.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-22.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-3.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-4.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-25.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-15.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-23.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-7.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-17.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-13.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-11.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-6.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-2.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-1.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-16.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-8.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-26.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-5.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-12.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-16.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-18.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-6.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-5.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-21.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-26.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-1.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-14.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-22.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-16.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-11.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-19.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-3.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-25.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-18.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-24.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-8.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-7.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-28.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-23.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-20.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-17.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-9.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-20.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-13.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-6.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: http://r.jdshipin.com/sFw4S, Date: None, Resolution: None, Response Time: 472 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-4.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-8.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-3.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-19.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-24.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-17.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-15.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-2.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-27.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-22.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-23.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-28.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-21.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-25.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-12.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-26.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-16.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: http://r.jdshipin.com/TcKr2, Date: None, Resolution: None, Response Time: 472 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-7.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-16.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-12.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-1.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-22.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-27.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-18.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-14.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-21.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-15.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-24.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-28.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-13.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-23.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-17.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-8.m3u8, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-9.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: https://stream1.freetv.fun/yan-zhou-ying-shi-6.ctv, Date: None, Resolution: None, Response Time: 25 ms
Name: 广州影视, URL: http://r.jdshipin.com/sFw4S, Date: None, Resolution: None, Response Time: 472 ms
Name: 广州影视, URL: http://r.jdshipin.com/TcKr2, Date: None, Resolution: None, Response Time: 472 ms
